weapon_shop,0
armory,0
bakery,0
salon,0
bookstore,0
sex_shop,0
supermarket,0
market,0
dining_room,0
pharmacy,0
storage_room,0
cafe,0
convenience_store,0
street,0
alley,0
path,0
bridge,0
sidewalk,0
crosswalk,0
stone_walkway,0
wooden_bridg,0
rope_bridge,0
road,0
highway,0
garage,0
tunnel,0
gas_station,0
parking_lot,0
train_station,0
railroad_tracks,0
railroad_crossing,0
harbor,0
canal,0
pier,0
jetty,0
hangar,0
airport,0
airfield,0
runway,0
control_tower,0
construction_site,0
factory,0
flower_field,0
cooling_tower,0
wheat_field,0
powerplant,0
field,0
laboratory,0
rice_paddy,0
conservatory,0
barn,0
nuclear_powerplant,0
workshop,0
gazebo,0
refinery,0
river,0
stream,0
cliff,0
bamboo_forest,0
ocean,0
cave,0
meadow,0
jungle,0
glacier,0
desert,0
savannah,0
mountain,0
island,0
floating_island,0
hill,0
pond,0
oasis,0
nature,0
waterfall,0
beach,0
shore,0
ocean_bottom,0
canyon,0
lake,0
volcano,0
wasteland,0
megastructure,0
guard_tower,0
dam,0
dock,0
lighthouse,0
skyscraper,0
fountain,0
aqueduct,0
clock_tower,0
space_elevator,0
bell_tower,0
pagoda,0
1other,0
2other,0
3other,0
4other,0
5other,0
6other,0
1boys,0
2boys,0
3boys,0
4boys,0
5boys,0
6boys,0
1girls,0
2girls,0
3girls,0
4girls,0
5girls,0
6girls,0
son,0
daughter,0
father,0
mother,0
aunt,0
uncle,0
cousins,0
granddaughter,0
grandmother,0
brother,0
older_sister,0
younger_brother,0
younger_sister,0
siblings,0
sisters,0
brother_and_sister,0
step-siblings,0
half-siblings,0
multiple_births,0
twins,0
triplets,0
quadruplets,0
sextuplets,0
septuplets,0
father_and_son,0
father_and_daughter,0
mother_and_son,0
mother_and_daughter,0
uncle_and_nephew,0
uncle_and_niece,0
aunt_and_niece,0
aunt_and_nephew,0
grandfather_and_grandson,0
grandfather_and_granddaughter,0
grandmother_and_grandson,0
grandmother_and_granddaughter,0
yellow_man,0
a_mixed_eastern_blood,0
eastern_quota,0
white_man,0
a_mixed_race_of_white_blood,0
white_quarter,0
black_man,0
a_mixed_race_of_black_people,0
black_quarter,0
korean,0
north_koreans,0
japanese,0
chinese,0
hong_kong_people,0
taiwanese,0
mongolians,0
thai,0
vietnamese_people,0
canadian,0
mexicans,0
american,0
brazilians,0
argentines,0
uruguayan_people,0
chilean_people,0
colombian_people,0
paraguayan_people,0
russian_people_of_russia,0
belarusian_people,0
ukrainians,0
dutch,0
people_of_monaco,0
belgians,0
irishman,0
british,0
french,0
greeks,0
romanian_people,0
vatican_people,0
bulgarian,0
spanish,0
italians,0
turkish_people,0
portuguese_people,0
norwegian_people,0
danish_people,0
swedes,0
finns,0
icelanders,0
darudere,0
megadere,0
menhera,0
bokodere,0
yandere,0
tsundere,0
kuudere,0
lawful_good,0
lawful_neutral,0
lawful_evil,0
neutral_good,0
true_neutral,0
neutral_evil,0
chaotic_good,0
chaotic_neutral,0
chaotic_evil,0
goblin,0
elf,0
dark_elf,0
high_elf,0
orc,0
monster,0
fairy,0
dragon,0
ghost,0
spirit,0
angel,0
devil,0
vampire,0
dog,0
gorilla,0
cat,0
bear,0
raccoon,0
wolf,0
squirrel,0
pig,0
horse,0
bat,0
deer,0
lion,0
cow,0
sheep,0
fox,0
goat,0
monkey,0
ferret,0
mouse,0
rabbit,0
panda,0
tiger,0
dog_anthro,0
gorilla_anthro,0
cat_anthro,0
bear_anthro,0
raccoon_anthro,0
wolf_anthro,0
squirrel_anthro,0
pig_anthro,0
horse_anthro,0
bat_anthro,0
deer_anthro,0
lion_anthro,0
cow_anthro,0
sheep_anthro,0
fox_anthro,0
goat_anthro,0
monkey_anthro,0
ferret_anthro,0
mouse_anthro,0
rabbit_anthro,0
panda_anthro,0
tiger_anthro,0
dog_furry,0
gorilla_furry,0
cat_furry,0
bear_furry,0
raccoon_furry,0
wolf_furry,0
squirrel_furry,0
pig_furry,0
horse_furry,0
bat_furry,0
deer_furry,0
lion_furry,0
cow_furry,0
sheep_furry,0
fox_furry,0
goat_furry,0
monkey_furry,0
ferret_furry,0
mouse_furry,0
rabbit_furry,0
panda_furry,0
tiger_furry,0
burglar,0
gyaru,0
construction_worker,0
miner,0
florist,0
lumberjack,0
librarian,0
croupier,0
shepherd,0
mechanic,0
politician,0
terrorist,0
judge,0
student,0
hacker,0
salaryman,0
hikikomori,0
guard,0
police,0
janitor,0
soldier,0
standard-bearer,0
lifeguard,0
sailor,0
firefighter,0
spy,0
astronaut,0
chef,0
conductor,0
bodyguard,0
bartender,0
waiter,0
waitress,0
butler,0
cashier,0
maid,0
nuss_made,0
ladies_made,0
military_made,0
victoria_maid,0
cybermade,0
steampunk_made,0
japanese-style_made,0
china-style_made,0
classic_maid,0
kitchen_made,0
faller_made,0
french_made,0
house_made,0
housekeeper,0
scientist,0
chemist,0
engineer,0
geisha,0
idol,0
actor,0
actress,0
musician,0
painter,0
artist,0
athlete,0
footballer,0
baseball_player,0
volleyball_player,0
golfer,0
tennis_player,0
cyclist,0
teacher,0
math_teacher,0
science_teacher,0
english_teacher,0
health_teacher,0
driver,0
pilot,0
train_attendant,0
train_conductor,0
flight_attendant,0
trucker,0
doctor,0
nurse,0
dentist,0
slave,0
farmer,0
queen,0
king,0
prisoner,0
dominatrix,0
knight,0
ninja,0
witch,0
wizard,0
miko,0
samurai,0
priest,0
nun,0
monk,0
alchemist,0
warrior,0
slut,0
bitch,0
whore,0
call_girl,0
stripper,0
prostitution,0
porno_actor,0
fullmetal_alchemist,0
goblin_slayer,0
ghost_in_the_shell,0
kimetsu_no_yaiba,0
naruto,0
my_hero_academia,0
rakudai_kishi_no_cavalry,0
danganronpa,0
darling_in_the_franxx,0
tokyo_ghoul,0
dragon_boll,0
log_horizon,0
magi:the_kingdom_of_magic,0
mahou_shoujo_lyrical_nanoha,0
mirai_nikki,0
bakemonogatari,0
tate_no_yuusha_no_nariagari,0
beelzebub,0
black_lagoon,0
black_bullet,0
black_clover,0
blue_archive,0
bleach,0
